sourceIndex,status,score,sourceName,seed,item,en,name,country,lat,lng,category,wikiEnTitle,wikiRuTitle,image,typeLabel,note
1631,importable,108,Ngounie coastal wetlands,Ngounie,Q750021,Ogooué River,Огове,Gabon,-0.9611,8.8477,water,Ogooué River,Огове,http://commons.wikimedia.org/wiki/Special:FilePath/Ogoou%C3%A9.JPG,река,country:Gabon
1633,importable,108,Ogooue-Ivindo lake district,Ogooue-Ivindo,Q1650057,Ivindo River,Ивиндо,Gabon,-0.156666666,12.172777777,water,Ivindo River,Ивиндо,http://commons.wikimedia.org/wiki/Special:FilePath/DIGITAL%20CROSSING%20-%20KONGOU%2003.jpg,река,country:Gabon
1642,importable,108,Gaza Strip mountain valleys,Gaza Strip,Q2917083,Hebron Hills,Хевронское нагорье,Palestine,31.44431389,34.99656389,mountain,Hebron Hills,Хевронское нагорье,http://commons.wikimedia.org/wiki/Special:FilePath/A%20family%20harvest%20their%20crops%20in%20the%20South%20Hebron%20Hills..jpg,горный хребет,country:Palestine
1660,importable,108,Brong-Ahafo forest reserves,Brong-Ahafo,Q568693,Kakum National Park,Какум,Ghana,5.353611111,-1.383333333,forest,Kakum National Park,Какум,http://commons.wikimedia.org/wiki/Special:FilePath/Kakum.jpg,природоохранная зона,country:Ghana
1670,importable,108,Aitolia kai Akarnania mountain valleys,Aitolia kai Akarnania,Q1125206,Mount Pentelicus,Пенделикон,Greece,38.08144,23.8825,mountain,Mount Pentelicus,Пенделикон,http://commons.wikimedia.org/wiki/Special:FilePath/%CE%A0%CE%B1%CE%BD%CE%BF%CF%81%CE%B1%CE%BC%CE%B9%CE%BA%CE%AE%20%CE%9D%CE%AD%CE%B1%CF%82%20%CE%A0%CE%B5%CE%BD%CF%84%CE%AD%CE%BB%CE%B7%CF%82.jpg,гора,country:Greece
1677,importable,108,Dhodhekanisos mountain valleys,Dhodhekanisos,Q1137982,Lefka Ori,Лефка-Ори,Greece,35.292778,24.031667,mountain,Lefka Ori,Лефка-Ори,http://commons.wikimedia.org/wiki/Special:FilePath/%CE%95%CE%AF%CF%83%CE%BF%CE%B4%CE%BF%CF%82%20%CE%95%CE%B8%CE%BD%CE%B9%CE%BA%CE%BF%CF%8D%20%CE%94%CF%81%CF%85%CE%BC%CE%BF%CF%8D%20%CE%A3%CE%B1%CE%BC%CE%B1%CF%81%CE%B9%CE%AC%CF%82.jpg,горный хребет,country:Greece
1671,importable,108,Akhaia forest reserves,Akhaia,Q14213239,Korission Lagoon,Корисия (озеро),Greece,39.445277777,19.908055555,forest,Korission Lagoon,Корисия (озеро),http://commons.wikimedia.org/wiki/Special:FilePath/Der%20Korission%20See%20im%20April%202017%2003.jpg,природоохранная зона,country:Greece
1672,importable,108,Argolis river gorges,Argolis,Q258540,Vale of Tempe,Темпейская долина,Greece,39.872778,22.546667,desert,Vale of Tempe,Темпейская долина,http://commons.wikimedia.org/wiki/Special:FilePath/Tempe3.jpg,долина,country:Greece
1675,importable,108,Attiki lake district,Attiki,Q173096,Euboea,Эвбея,Greece,38.5,24,water,Euboea,Эвбея,http://commons.wikimedia.org/wiki/Special:FilePath/Euboea%20from%20space.jpg,остров,country:Greece
1681,importable,108,Carriacou and Petit Martinique mountain valleys,Carriacou and Petit Martinique,Q525281,Mount Saint Catherine (Grenada),Сент-Катерин (гора),Grenada,12.162222222,-61.675277777,mountain,Mount Saint Catherine (Grenada),Сент-Катерин (гора),http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Saint%20Catherine%20Summit.jpg,гора,country:Grenada
1693,importable,108,Alta Verapaz mountain valleys,Alta Verapaz,Q204657,Santa María (volcano),Санта-Мария (вулкан),Guatemala,14.755833333,-91.551944444,volcano,Santa María (volcano),Санта-Мария (вулкан),http://commons.wikimedia.org/wiki/Special:FilePath/Santiaguito%20from%20Santamaria.jpg,гора,country:Guatemala
1699,importable,108,Guatemala highland plateau,Guatemala,Q338192,Acatenango,Акатенанго,Guatemala,14.500833333,-90.875833333,mountain,Acatenango,Акатенанго,http://commons.wikimedia.org/wiki/Special:FilePath/Volcan%20de%20Fuego%20y%20Acatenango.jpg,гора,country:Guatemala
1700,importable,108,Huehuetenango mountain valleys,Huehuetenango,Q377571,Volcán Atitlán,Атитлан (вулкан),Guatemala,14.583333333,-91.186111111,volcano,Volcán Atitlán,Атитлан (вулкан),http://commons.wikimedia.org/wiki/Special:FilePath/Atitlan-desde-toliman.jpg,гора,country:Guatemala
1694,importable,108,Baja Verapaz forest reserves,Baja Verapaz,Q2048161,Dulce River (Guatemala),"Рио-Дульсе (река, впадает в Карибское море)",Guatemala,15.7475,-88.87222222,forest,Dulce River (Guatemala),"Рио-Дульсе (река, впадает в Карибское море)",http://commons.wikimedia.org/wiki/Special:FilePath/Rio%20Dulce%20Guatemala02.jpg,природоохранная зона,country:Guatemala
1696,importable,108,Chiquimula coastal wetlands,Chiquimula,Q138637,Lake Izabal,Исабаль (озеро),Guatemala,15.5,-89.166666666,water,Lake Izabal,Исабаль (озеро),http://commons.wikimedia.org/wiki/Special:FilePath/Festung%20am%20Lago%20Izabal%2CGuatemala.JPG,озеро,country:Guatemala
1698,importable,108,Escuintla lake district,Escuintla,Q258397,Lake Amatitlán,Аматитлан (озеро),Guatemala,14.4527,-90.5659,water,Lake Amatitlán,Аматитлан (озеро),http://commons.wikimedia.org/wiki/Special:FilePath/Pacaya-09.JPG,озеро,country:Guatemala
1706,importable,108,St. Pierre du Bois lake district,St. Pierre du Bois,Q202023,Herm,Херм,Guernsey,49.472419,-2.449265,water,Herm,Херм,http://commons.wikimedia.org/wiki/Special:FilePath/Herm%20from%20the%20air%20-%20geograph.ci%20-%20372.jpg,остров,country:Guernsey
1712,importable,108,Conakry coastal wetlands,Conakry,Q1390033,Sankarani River,Санкарани (река),Guinea,12.004129,-8.312759,water,Sankarani River,Санкарани (река),http://commons.wikimedia.org/wiki/Special:FilePath/Lac%20S%C3%A9lingu%C3%A92.jpg,река,country:Guinea
1714,importable,108,Dabola lake district,Dabola,Q1582664,Milo River,Мило (река),Guinea,11.070277777,-9.223611111,water,Milo River,Мило (река),http://commons.wikimedia.org/wiki/Special:FilePath/Lit%20du%20fleuve%20Milo.jpg,река,country:Guinea
1715,importable,108,Dalaba highland plateau,Dalaba,Q5616476,Guinea Highlands,Гвинейское нагорье,Guinea,9.5,-10,mountain,Guinea Highlands,Гвинейское нагорье,http://commons.wikimedia.org/wiki/Special:FilePath/Guinea%20Highlands%20map.png,горный хребет,country:Guinea
1716,importable,108,Dinguiraye mountain valleys,Dinguiraye,Q8071340,Ziama Massif,Массиф-дю-Зиама,Guinea,8.2834,-9.3583,mountain,Ziama Massif,Массиф-дю-Зиама,http://commons.wikimedia.org/wiki/Special:FilePath/Lowland%20rainforest%20of%20Ziama%20Massif.jpg,горный хребет,country:Guinea
1725,importable,108,Barima-Waini mountain valleys,Barima-Waini,Q208807,Guiana Highlands,Гвианское плоскогорье,Guyana,5.143333,-60.7625,mountain,Guiana Highlands,Гвианское плоскогорье,http://commons.wikimedia.org/wiki/Special:FilePath/Kukenan%20Tepuy%20at%20Sunset.jpg,горный хребет,country:Guyana
1728,importable,108,East Berbice-Corentyne coastal wetlands,East Berbice-Corentyne,Q589911,Essequibo River,Эссекибо,Guyana,1.417735,-58.803298,water,Essequibo River,Эссекибо,http://commons.wikimedia.org/wiki/Special:FilePath/Essequibo%20River.jpg,река,country:Guyana
1730,importable,108,Mahaica-Berbice lake district,Mahaica-Berbice,Q1146770,Cuyuní River,Куюни,Guyana,6.383333333,-58.683333333,water,Cuyuní River,Куюни,http://commons.wikimedia.org/wiki/Special:FilePath/Essequiborivermap.png,река,country:Guyana
1744,importable,108,Comayagua coastal wetlands,Comayagua,Q7205915,Plátano River,Рио-Платано (река),Honduras,15.3353,-85.2665,water,Plátano River,Рио-Платано (река),http://commons.wikimedia.org/wiki/Special:FilePath/Rio%20platano.jpg,река,country:Honduras
1751,importable,108,Bacs-Kiskun mountain valleys,Bacs-Kiskun,Q1286,Alps,Альпы,Hungary,46.578055555,8.615,mountain,Alps,Альпы,http://commons.wikimedia.org/wiki/Special:FilePath/Alps%202007-03-13%2010.10UTC%201px-250m.jpg,горный хребет,country:Hungary
1757,importable,108,Csongrad highland plateau,Csongrad,Q1288,Carpathian Mountains,Карпаты,Hungary,47,25.5,mountain,Carpathian Mountains,Карпаты,http://commons.wikimedia.org/wiki/Special:FilePath/Morskie%20oko%20o%20swicie.jpg,горный хребет,country:Hungary
1758,importable,108,Debrecen mountain valleys,Debrecen,Q189543,Zengő,Зенгё,Hungary,46.183333333,18.383333333,mountain,Zengő,Зенгё,http://commons.wikimedia.org/wiki/Special:FilePath/ZengofromHosszuheteny.JPG,гора,country:Hungary
1754,importable,108,Bekescsaba coastal wetlands,Bekescsaba,Q134350,Tisza,Тиса,Hungary,45.1358,20.2722,water,Tisza,Тиса,http://commons.wikimedia.org/wiki/Special:FilePath/Tiszap%C3%BCsp%C3%B6ki%2C%20Tisza.jpg,река,country:Hungary
1756,importable,108,Budapest lake district,Budapest,Q140454,Zagyva,Задьва,Hungary,47.172277777,20.202361111,water,Zagyva,Задьва,http://commons.wikimedia.org/wiki/Special:FilePath/Zagyva2.jpg,река,country:Hungary
1759,importable,108,Akranes mountain valleys,Akranes,Q23754534,Mælifell,Майлифедль,Iceland,63.799722222,-18.938333333,mountain,Mælifell,Майлифедль,http://commons.wikimedia.org/wiki/Special:FilePath/20150901%20ens.ch%205DM3%20maelifell%20147.jpg,гора,country:Iceland
1766,importable,108,Dalasysla mountain valleys,Dalasysla,Q27015522,Fagradalsfjall,Фаградальсфьядль,Iceland,63.905,-22.2725,mountain,Fagradalsfjall,Фаградальсфьядль,http://commons.wikimedia.org/wiki/Special:FilePath/Fagradalsfjall%20194309.jpg,гора,country:Iceland
1760,importable,108,Akureyri forest reserves,Akureyri,Q1505991,Jökulsárgljúfur National Park,Йёкюльсаургльювюр,Iceland,65.918888888,-16.520555555,forest,Jökulsárgljúfur National Park,Йёкюльсаургльювюр,http://commons.wikimedia.org/wiki/Special:FilePath/Hafragilsundirlendi.jpg,национальный парк,country:Iceland
1761,importable,108,Arnessysla river gorges,Arnessysla,Q152058,Denmark Strait,Датский пролив,Iceland,67,-24,water,Denmark Strait,Датский пролив,http://commons.wikimedia.org/wiki/Special:FilePath/Iceberg%20mist.jpg,пролив,country:Iceland
1764,importable,108,Austur-Skaftafellssysla lake district,Austur-Skaftafellssysla,Q207136,Þjórsá,Тьоурсау,Iceland,64.227704697,-19.441732038,water,Þjórsá,Тьоурсау,http://commons.wikimedia.org/wiki/Special:FilePath/ThjorsardalurIce.JPG,река,country:Iceland
1767,importable,108,Andaman and Nicobar Islands mountain valleys,Andaman and Nicobar Islands,Q82019,Kangchenjunga,Канченджанга,India,27.7,88.133333,mountain,Kangchenjunga,Канченджанга,http://commons.wikimedia.org/wiki/Special:FilePath/Kangchenjunga%2C%20India.jpg,гора,country:India
1773,importable,108,Chhattisgarh highland plateau,Chhattisgarh,Q161750,Pamir Mountains,Памир,India,39.001944444,71.99975,mountain,Pamir Mountains,Памир,http://commons.wikimedia.org/wiki/Special:FilePath/Gutman%20Karakul%20lake.jpg,горный хребет,country:India
1774,importable,108,Dadra and Nagar Haveli mountain valleys,Dadra and Nagar Haveli,Q1233570,Trisul,Трисул,India,30.312777777,79.777222222,mountain,Trisul,Трисул,http://commons.wikimedia.org/wiki/Special:FilePath/Trisul%20mountain%20%2800283%29.JPG,гора,country:India
1768,importable,108,Andhra Pradesh forest reserves,Andhra Pradesh,Q2663264,Betla National Park,Бетла (национальный парк),India,23.8878,84.1901,forest,Betla National Park,Бетла (национальный парк),http://commons.wikimedia.org/wiki/Special:FilePath/Macaca%20mulatta%20in%20Guiyang.jpg,национальный парк,country:India
1769,importable,108,Arunachal Pradesh river gorges,Arunachal Pradesh,Q2361576,Kashmir Valley,Кашмирская долина,India,34.0333,74.6667,desert,Kashmir Valley,Кашмирская долина,http://commons.wikimedia.org/wiki/Special:FilePath/Dal%20LakeVR.jpg,долина,country:India
1771,importable,108,Bihar desert landscapes,Bihar,Q2682249,Spiti,Спити,India,32.246944444,78.052222222,desert,Spiti,Спити,http://commons.wikimedia.org/wiki/Special:FilePath/Spiti%20River%20Kaza%20Himachal%20Jun18%20D72%207232.jpg,долина,country:India
1775,importable,108,Aceh mountain valleys,Aceh,Q29559,Sorikmarapi,Сорикмарапи,Indonesia,0.686,99.539,mountain,Sorikmarapi,Сорикмарапи,http://commons.wikimedia.org/wiki/Special:FilePath/Sorikmarapi.jpg,гора,country:Indonesia
1781,importable,108,Jambi highland plateau,Jambi,Q29595,Seulawah Agam,Сёлавах-Агам,Indonesia,5.448,95.658,mountain,Seulawah Agam,Сёлавах-Агам,http://commons.wikimedia.org/wiki/Special:FilePath/Seulawaih%20Agam.jpg,гора,country:Indonesia
1782,importable,108,Jawa Barat mountain valleys,Jawa Barat,Q40981,Geureudong,Гойройдонг,Indonesia,4.813055555,96.816666666,mountain,Geureudong,Гойройдонг,http://commons.wikimedia.org/wiki/Special:FilePath/Bur%20ni%20Telong.jpg,гора,country:Indonesia
1770,importable,108,Assam coastal wetlands,Assam,Q175304,Elephanta Island,Гхарапури,India,18.9625,72.933888888,water,Elephanta Island,Гхарапури,http://commons.wikimedia.org/wiki/Special:FilePath/India-Elephanta-Trees.jpg,остров,country:India
1772,importable,108,Chandigarh lake district,Chandigarh,Q185720,Musi River (India),Муси (приток Кришны),India,17.3587104,77.8821284,water,Musi River (India),Муси (приток Кришны),http://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20Musi%20river%20from%20Nayapul.jpg,река,country:India
1776,importable,108,Bali forest reserves,Bali,Q1249723,Betung Kerihun National Park,Бетунг-Керихун,Indonesia,1.22083333,113.35305556,forest,Betung Kerihun National Park,Бетунг-Керихун,http://commons.wikimedia.org/wiki/Special:FilePath/Kawasan%20Hutan%20TN%20Betung%20Kerihun.jpg,природоохранная зона,country:Indonesia
1777,importable,108,Banten river gorges,Banten,Q192790,Sunda Strait,Зондский пролив,Indonesia,-5.970277777,105.769722222,water,Sunda Strait,Зондский пролив,http://commons.wikimedia.org/wiki/Special:FilePath/Straat%20van%20soenda.jpg,пролив,country:Indonesia
1779,importable,108,Gorontalo desert landscapes,Gorontalo,Q194477,Makassar Strait,Макасарский пролив,Indonesia,-0.833333333,118.166666666,water,Makassar Strait,Макасарский пролив,http://commons.wikimedia.org/wiki/Special:FilePath/Makassar%20Strait.png,пролив,country:Indonesia
1783,importable,108,Ardabil mountain valleys,Ardabil,Q278021,Arasbaran,Арасбаран,Iran,38.74,46.7,mountain,Arasbaran,Арасбаран,http://commons.wikimedia.org/wiki/Special:FilePath/Chaparli%20July%202013.jpg,гора,country:Iran
1790,importable,108,Gilan mountain valleys,Gilan,Q490982,Karkas Mountains,Кергес,Iran,33.455555555,51.799722222,mountain,Karkas Mountains,Кергес,http://commons.wikimedia.org/wiki/Special:FilePath/Karkas%20Kooh.jpg,горный хребет,country:Iran
1778,importable,108,Bengkulu coastal wetlands,Bengkulu,Q83067,Timor,Тимор,Indonesia,-9.712225,124.354636111,water,Timor,Тимор,http://commons.wikimedia.org/wiki/Special:FilePath/Timor%20island2.jpg,остров,country:Indonesia
1780,importable,108,Jakarta lake district,Jakarta,Q107640,Komodo (island),Комодо,Indonesia,-8.576942,119.451111,water,Komodo (island),Комодо,http://commons.wikimedia.org/wiki/Special:FilePath/Komodo%20Island%20north%20aerial.jpg,остров,country:Indonesia
1785,importable,108,Azarbayjan-e Sharqi river gorges,Azarbayjan-e Sharqi,Q272514,Great Salt Desert,Деште-Кевир,Iran,34.737555555,54.8271,desert,Great Salt Desert,Деште-Кевир,http://commons.wikimedia.org/wiki/Special:FilePath/Dasht-e%20Kavir%202%2C%20Iran.JPG,пустыня,country:Iran
1787,importable,108,Chahar Mahall va Bakhtiari desert landscapes,Chahar Mahall va Bakhtiari,Q79883,Strait of Hormuz,Ормузский пролив,Iran,26.6,56.5,water,Strait of Hormuz,Ормузский пролив,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AA%D8%A7%D8%A8%D8%B4%20%D8%A2%D9%81%D8%AA%D8%A7%D8%A8%20%D8%A7%D8%B2%20%D8%A8%DB%8C%D9%86%20%D8%A7%D8%A8%D8%B1%D9%87%D8%A7%20-%20panoramio.jpg,пролив,country:Iran
1791,importable,108,Al Anbar mountain valleys,Al Anbar,Q1068860,Cheekha Dar,Шееха-Дар,Iraq,36.77528,44.91861,mountain,Cheekha Dar,Шееха-Дар,http://commons.wikimedia.org/wiki/Special:FilePath/Cheekhedar.jpg,гора,country:Iraq
1797,importable,108,As Sulaymaniyah highland plateau,As Sulaymaniyah,Q1261898,Sinjar Mountains,Синджар (горы),Iraq,36.36138889,41.7,mountain,Sinjar Mountains,Синджар (горы),http://commons.wikimedia.org/wiki/Special:FilePath/Sinjar%20ISS011-E-10554.jpg,горный хребет,country:Iraq
1798,importable,108,At Ta'mim mountain valleys,At Ta'mim,Q4117159,Mount Korek,Корек,Iraq,36.5818,44.523,mountain,Mount Korek,Корек,http://commons.wikimedia.org/wiki/Special:FilePath/Korak%20Mountain%20and%20Khalifan%20city.jpg,гора,country:Iraq
1793,importable,108,Al Muthanna river gorges,Al Muthanna,Q339162,Syrian desert,Сирийская пустыня,Iraq,33.4,38.75,desert,Syrian desert,Сирийская пустыня,http://commons.wikimedia.org/wiki/Special:FilePath/Valley%20of%20the%20Tombs%2C%20Panoramic%20view%2C%20Palmyra%2C%20Syria.jpg,пустыня,country:Iraq
1795,importable,108,An Najaf desert landscapes,An Najaf,Q11904604,Wadi al-Batin,Эль-Батин,Iraq,29.10138889,46.55527778,desert,Wadi al-Batin,Эль-Батин,http://commons.wikimedia.org/wiki/Special:FilePath/Hafar%20Al-Batin%20in%20Winter%20001.jpg,долина,country:Iraq
1786,importable,108,Bushehr coastal wetlands,Bushehr,Q199551,Lake Urmia,Урмия (озеро),Iran,37.662,45.405,water,Lake Urmia,Урмия (озеро),http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20urmia%201984.jpg,озеро,country:Iran
1788,importable,108,Esfahan lake district,Esfahan,Q221883,Kish Island,Киш (остров),Iran,26.535,53.975,water,Kish Island,Киш (остров),http://commons.wikimedia.org/wiki/Special:FilePath/Kish%20-%20panoramio%20-%20Farid%20Atar%20%282%29.jpg,остров,country:Iran
1796,importable,108,Arbil lake district,Arbil,Q34589,Euphrates,Евфрат,Iraq,31.0043,47.442,water,Euphrates,Евфрат,http://commons.wikimedia.org/wiki/Special:FilePath/F%C4%B1rat%20River%20Gaziantep.IMG%201474.jpg,река,country:Iraq
1799,importable,108,Carlow mountain valleys,Carlow,Q514648,Lugnaquilla,Лугнакилла,Ireland,52.966,-6.463,mountain,Lugnaquilla,Лугнакилла,http://commons.wikimedia.org/wiki/Special:FilePath/Lugnaquilla%20from%20Glenmalure.jpg,гора,country:Ireland
1805,importable,108,Galway highland plateau,Galway,Q601719,Blackstairs Mountains,Блэкстейрс,Ireland,52.583,-6.767,mountain,Blackstairs Mountains,Блэкстейрс,http://commons.wikimedia.org/wiki/Special:FilePath/Blackstairs%20Mts%20pano%202010-03-02.jpg,горный хребет,country:Ireland
1800,importable,108,Cavan forest reserves,Cavan,Q140033,Glenveagh,Гленвей (национальный парк),Ireland,55.016666666,-8.05,forest,Glenveagh,Гленвей (национальный парк),http://commons.wikimedia.org/wiki/Special:FilePath/Glenveagh%20National%20Park%20-%20Lough%20Gleann.JPG,природоохранная зона,country:Ireland
1819,importable,108,Tel Aviv lake district,Tel Aviv,Q40059,Jordan River,Иордан,Israel,31.761388888,35.558333333,water,Jordan River,Иордан,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20jordan.jpg,река,country:Israel
1821,importable,108,Basilicata forest reserves,Basilicata,Q955207,Meloria,Мелория,Italy,43.54625,10.21854167,forest,Meloria,Мелория,http://commons.wikimedia.org/wiki/Special:FilePath/Meloria%20south%20lighthouse%2001%20%40andreani.jpg,заповедник,country:Italy
1823,importable,108,Campania coastal wetlands,Campania,Q171009,Drava,Драва,Italy,46.722469444,12.252988888,water,Drava,Драва,http://commons.wikimedia.org/wiki/Special:FilePath/Drauquellen.jpg,река,country:Italy
1825,importable,108,Friuli-Venezia Giulia lake district,Friuli-Venezia Giulia,Q172572,Rubicon,Рубикон,Italy,44.168045,12.44327,water,Rubicon,Рубикон,http://commons.wikimedia.org/wiki/Special:FilePath/Fiume%20rubicone%20by%20stefano%20Bolognini.JPG,река,country:Italy
1822,importable,108,Calabria river gorges,Calabria,Q202207,Po Valley,Паданская низменность,Italy,45.330277777,9.798888888,desert,Po Valley,Паданская низменность,http://commons.wikimedia.org/wiki/Special:FilePath/RisaieVercellesi%20Panorama2.jpg,долина,country:Italy
1824,importable,108,Emilia-Romagna desert landscapes,Emilia-Romagna,Q206975,Strait of Sicily,Тунисский пролив,Italy,37.2,11.2,water,Strait of Sicily,Тунисский пролив,http://commons.wikimedia.org/wiki/Special:FilePath/Tunisia%20-%20Sicily%20-%20South%20Italy.jpg,пролив,country:Italy
1836,importable,108,Jan Mayen mountain valleys,Jan Mayen,Q203942,Galdhøpiggen,Галлхёпигген,Norway,61.633333333,8.3,mountain,Galdhøpiggen,Галлхёпигген,http://commons.wikimedia.org/wiki/Special:FilePath/Galdhopiggen%202004.jpg,гора,country:Norway
1839,importable,108,Aomori river gorges,Aomori,Q52054,Busan Strait,Западный проход,Japan,34.57,128.89,water,Busan Strait,Западный проход,http://commons.wikimedia.org/wiki/Special:FilePath/Saengdo.jpg,пролив,country:Japan
1841,importable,108,Ehime desert landscapes,Ehime,Q52055,Tsushima Strait,Восточный проход,Japan,34.0075,129.49,water,Tsushima Strait,Восточный проход,http://commons.wikimedia.org/wiki/Special:FilePath/Korea%20Strait.png,пролив,country:Japan
1848,importable,108,'Amman mountain valleys,'Amman,Q680161,Mount Nebo,Нево (гора),Jordan,31.767777777,35.725555555,mountain,Mount Nebo,Нево (гора),http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Nebo%20BW%206.JPG,гора,country:Jordan
1855,importable,108,Az Zarqa' mountain valleys,Az Zarqa',Q337141,Abarim,Аварим,Jordan,31.7539,35.7152,mountain,Abarim,Аварим,http://commons.wikimedia.org/wiki/Special:FilePath/Dead%20Sea%20from%20Mt%20Nebo.jpg,горный хребет,country:Jordan
1849,importable,108,Ajlun forest reserves,Ajlun,Q11202572,Azraq Wetland Reserve,Азрак (оазис),Jordan,31.82909,36.83857,forest,Azraq Wetland Reserve,Азрак (оазис),http://commons.wikimedia.org/wiki/Special:FilePath/Azraq%20view.jpg,природоохранная зона,country:Jordan
1850,importable,108,Al 'Aqabah river gorges,Al 'Aqabah,Q208299,Arabian Desert,Пустыни Аравийского полуострова,Jordan,18.267222222,42.368055555,desert,Arabian Desert,Пустыни Аравийского полуострова,http://commons.wikimedia.org/wiki/Special:FilePath/Arabian%20Desert%20-%20panoramio.jpg,пустыня,country:Jordan
1852,importable,108,Al Karak desert landscapes,Al Karak,Q2463859,Jordan Valley,Иорданская долина,Jordan,32.317222,35.57,desert,Jordan Valley,Иорданская долина,http://commons.wikimedia.org/wiki/Special:FilePath/Satellite%20image%20of%20Israel%20in%20January%202003.jpg,долина,country:Jordan
1851,importable,108,Al Balqa' coastal wetlands,Al Balqa',Q81611,Gulf of Aqaba,Акаба (залив),Jordan,28.75,34.75,water,Gulf of Aqaba,Акаба (залив),http://commons.wikimedia.org/wiki/Special:FilePath/ISS035-E-007148%20Nile%20-%20Sinai%20-%20Dead%20Sea%20-%20Wide%20Angle%20View%20%28cropped%29.jpg,залив,country:Jordan
1853,importable,108,Al Mafraq lake district,Al Mafraq,Q798460,Zarqa River,Эз-Зарка (река),Jordan,32.11525,35.543055555,water,Zarqa River,Эз-Зарка (река),http://commons.wikimedia.org/wiki/Special:FilePath/Jabbok.jpg,река,country:Jordan
1857,importable,108,Almaty mountain valleys,Almaty,Q913329,Ustyurt Plateau,Устюрт,Kazakhstan,43.283333333,55.55,mountain,Ustyurt Plateau,Устюрт,http://commons.wikimedia.org/wiki/Special:FilePath/Ustyurt%20Plateau.png,горный хребет,country:Kazakhstan
1863,importable,108,Bayqongyr highland plateau,Bayqongyr,Q1116019,Kyrgyz Ala-Too Range,Киргизский хребет,Kazakhstan,42.5,73,mountain,Kyrgyz Ala-Too Range,Киргизский хребет,http://commons.wikimedia.org/wiki/Special:FilePath/Kyrgyzstan%20Mounts%20Kyrgyz%20Ala%20Too%20001.jpg,горный хребет,country:Kazakhstan
1864,importable,108,Mangghystau mountain valleys,Mangghystau,Q1262289,Dzungarian Alatau,Джунгарский Алатау,Kazakhstan,45,80,mountain,Dzungarian Alatau,Джунгарский Алатау,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A0%D0%B0%D1%81%D1%81%D0%B2%D0%B5%D1%82%20%D0%B2%20%D0%B3%D0%BE%D1%80%D0%B0%D1%85%20%D0%94%D0%B6%D1%83%D0%BD%D0%B3%D0%B0%D1%80%D0%B8%D0%B8.jpg,горный хребет,country:Kazakhstan
1859,importable,108,Aqtobe river gorges,Aqtobe,Q4299931,Moiynkum Desert,Мойынкум,Kazakhstan,43.88535,71.877143,desert,Moiynkum Desert,Мойынкум,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A0%D0%B5%D0%BA%D0%B0%20%D0%A7%D1%83%20-%20panoramio.jpg,пустыня,country:Kazakhstan
1861,importable,108,Atyrau desert landscapes,Atyrau,Q16272920,Alma-Arasan,Алма-Арасан (ущелье),Kazakhstan,43.08638889,76.90694444,desert,Alma-Arasan,Алма-Арасан (ущелье),http://commons.wikimedia.org/wiki/Special:FilePath/Alma-Arasan%20valley%2019.jpg,долина,country:Kazakhstan
1860,importable,108,Astana coastal wetlands,Astana,Q524206,Chu (river),Чу (река),Kazakhstan,44.9775,67.71056,water,Chu (river),Чу (река),http://commons.wikimedia.org/wiki/Special:FilePath/E7840-Shu-city-river-crossing.jpg,река,country:Kazakhstan
1862,importable,108,Batys Qazaqstan lake district,Batys Qazaqstan,Q598256,Ilek (river),Илек (приток Урала),Kazakhstan,49.5,57.4167,water,Ilek (river),Илек (приток Урала),http://commons.wikimedia.org/wiki/Special:FilePath/IlekRiver17.jpg,река,country:Kazakhstan
1867,importable,108,Nairobi Area coastal wetlands,Nairobi Area,Q517633,Lake Elmenteita,Элментейта (озеро),Kenya,-0.446,36.244,water,Lake Elmenteita,Элментейта (озеро),http://commons.wikimedia.org/wiki/Special:FilePath/Elementaita1.jpg,озеро,country:Kenya
1874,importable,108,Arorae coastal wetlands,Arorae,Q30895,Canton Island,Кантон (атолл),Kiribati,-2.810555555,-171.675555555,water,Canton Island,Кантон (атолл),http://commons.wikimedia.org/wiki/Special:FilePath/Canton%20Island.png,остров,country:Kiribati
1837,importable,108,Aichi mountain valleys,Aichi,Q714605,Mount Bandai,Бандай (вулкан),Japan,37.600833333,140.072222222,volcano,Mount Bandai,Бандай (вулкан),http://commons.wikimedia.org/wiki/Special:FilePath/Mt.Bandai%2010.jpg,гора,country:Japan
1843,importable,108,Fukuoka highland plateau,Fukuoka,Q715491,Hokkaido Koma-ga-take,Комагатаке,Japan,42.063333333,140.677222222,mountain,Hokkaido Koma-ga-take,Комагатаке,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Hokkaido%20Komagatake%20in%20winter%20202601.jpg,гора,country:Japan
1889,importable,108,Cheju-do river gorges,Cheju-do,Q52052,Korea Strait,Корейский пролив,South Korea,34.599444444,129.796666666,water,Korea Strait,Корейский пролив,http://commons.wikimedia.org/wiki/Special:FilePath/Satellite%20image%20of%20South%20Korea%20in%20January%202004.jpg,пролив,country:South Korea
